Type,wallet_address,sell,buy,volume (usd),time,tx_hash
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDC,371.275429,2026-02-05T15:50:19.000Z,0x5b3179bcd028e172aeb213d4847661aaa7a29aea6c450e0b57b8581076a11245
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,SUSHI,vbETH,74.211022,2026-02-05T15:27:21.000Z,0xfdf9def8a72ba61a1b5a052a8451b6a9b7828f49f812f7d4d227f502f44c9f86
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,AUSD,vbUSDC,2.357267,2026-02-05T11:42:24.000Z,0xc0b15fa116fe99be54976f2075adfd2f12ad83d7faa0a77e601f096d99e4cf3a
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,KAI,vbWBTC,163.853831,2026-02-05T21:44:26.000Z,0x42ed9c6075aa48cf0422159b54c5fbebd16f93dde011060f1fde1b7c916dba03
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,172.476679,2026-02-05T22:46:53.000Z,0x4adf6bbfa51f308f207d0eef98711e43f1fb8864ee0e6f8e6306a6ce71b14c37
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,13.476412,2026-02-05T13:26:32.000Z,0x4415805684ef179d191aaad3510864922b947ef9c47649f79fe81ba97c1146b7
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbETH,45.179500,2026-02-05T20:28:11.000Z,0x47612850e8fcdce56c6aae1d94d6cfebf993a6c974035b3173b73bd7f8209bc0
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,401.194877,2026-02-05T21:10:06.000Z,0x10350ee943b13fd070c29c397d9308aedf2046f193e52803c257cd72d656211a
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,17.092642,2026-02-05T21:24:10.000Z,0x3a857e3f9b5fc440db4ceb8526bc5d0a0a5f77bd6ecf2d611fa6f16bb96ff57e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbETH,89.108863,2026-02-05T15:23:21.000Z,0xf62a2b9ec0e3e342ac499c4d3182cfe923db6005bd3ccab717a73440d00ddf2b
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,2.903483,2026-02-05T13:14:17.000Z,0xdbadf633e6b592a7183caa1f2c566f50b70df6dca22b0a615453a9a127c16620
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,KAI,199.705199,2026-02-05T21:30:02.000Z,0x8e2d0ca83ce04810b0866f3775f4ee086d9aa91d1ee12a42aa8e25ac48a31e86
CLASSIC,0xc3ee337b591385a7e64c69b68e63c35af3f8ca4d,vbUSDC,vbETH,199.808842,2026-02-05T14:39:56.000Z,0x5cfdc345554e4bb5313129f457f276320c852e0b246e1d509146a372cb120be4
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDC,45.050541,2026-02-05T22:57:03.000Z,0x0aa7d47866cd9fff8240a25e11f2c25c4a8b7dadc3ced2fd5af267477beae2ad
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,vbWBTC,BTCK,574.333811,2026-02-05T22:08:04.000Z,0x4f6d3efa8a4aa1850229aafebcf95db3757eea7da5f39951da63ad61b05a18cc
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDT,137.976712,2026-02-05T04:42:40.000Z,0x3e315942477f4a0eff129626aa384ed8f614d23570ebfa116e2dc5d1e23ae2b5
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbETH,POL,1392.000760,2026-02-05T23:27:52.000Z,0x45b5359bd11a85c15d9f6799dc7586fcb10563e6fd7286975262697e192e841b
CLASSIC,0xfbaf761b24545e75b4dcf0e51f5cd8feae82724f,vbUSDC,SUSHI,88.351318,2026-02-05T17:48:41.000Z,0x82e472adf67c9394d2ee520596e43b9a787d1dbd5b1b21a6c3f9dcc933e015d9
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,131.858910,2026-02-05T01:21:42.000Z,0xf19c21ae7f36dad8ce70004fcf536f11e156090b6902a1af5e14abce6bea03e0
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,3.809241,2026-02-05T02:55:49.000Z,0xcb599df2d9a01c9267c1a9e594b7ac3817be0f93d88a4440886533fd0344256f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,KAI,vbUSDC,195.420271,2026-02-05T21:16:24.000Z,0xd381ac9bb12ed8f26d57b68be8cfb1c9b4b5f8ec74d18b3f57bc83d9b934eda5
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDC,vbETH,346.831475,2026-02-05T15:29:44.000Z,0xefedf9d632f993bc4e807020cfea6be42d1c6f74c70a3b8dc6c6efc94585ed84
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbUSDC,AUSD,0.025493,2026-02-05T21:07:07.000Z,0xe04ae97bb326091b496170bbd6fae3f71e6bb567bc0cc85226d9e653421709ed
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,3.469169,2026-02-05T12:15:26.000Z,0x5c88640fee846f69e18c6b26aa126ca9f629b7e6a06d33e697676300f3b7d5d1
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,2.912924,2026-02-05T00:02:05.000Z,0x1c0fc3c895faff4a399d7d61cb3354556ee628b7c06cf3f779997b910db4c30e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDC,394.680568,2026-02-05T23:05:03.000Z,0x1545d808e0aa39b61fd22504d4c59bbf47250eed71976afd1865073dba2d1dcb
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,2.002785,2026-02-05T12:16:47.000Z,0xf32b1e1400bc00d4bf7ba9634483f40c0f5195ea8f4ab65ac90063087ad7cb43
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,113.991711,2026-02-05T20:51:57.000Z,0x76dcff4b60be208daed0ea3b4ada1a119b064dd3090964ec32340d2cda7920ba
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,307.238585,2026-02-05T22:13:26.000Z,0xee1b52523fad05a539e6d238bc84fea8ab453b890ef4bcc00a058ae3c98f36cd
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDT,76.654126,2026-02-05T18:24:39.000Z,0xb58b24793ff151463ff8d6c2531e499381b841dcd2b9e366e07bc27225cbb835
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbETH,POL,696.834166,2026-02-05T22:52:49.000Z,0x7e97d0e152f034fb6b6ddfa48ca7c37244b15b73383dfe81a1633f8c118f8cc6
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbETH,POL,347.444454,2026-02-05T23:03:29.000Z,0x1c1e6569835a6c9a17364adf2daa35aa7ba5d212e9509b8945488c0593987205
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,AUSD,4.016669,2026-02-05T20:15:08.000Z,0xdfb72fb099b62ce7255fe0057384d3426003093f0dbe6d55b2fefbec562b4813
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,vbUSDC,vbETH,1716.688857,2026-02-05T22:28:43.000Z,0x18df43cd1060e6331a63bded258503021a008c76c134ba72d8a2686e03f45b8a
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,uSOL,vbETH,348.485348,2026-02-05T14:36:45.000Z,0x93f13090e7a14b80434c6110f3149c9a59b7c3aaede536e80f3044cbf3a69f42
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDT,vbETH,174.308981,2026-02-05T22:19:06.000Z,0xdfc67db6d5d6aa09336213c8b0efee0219ff64249c6d248cc72163b9d452a41d
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,BTCK,AUSD,11.954077,2026-02-05T20:24:34.000Z,0x1710ff94fc74cc35136f0473614c051258328e7bf036db3a2ea2502b171c0047
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDT,vbUSDC,699.056141,2026-02-05T22:36:38.000Z,0xb94fab1511d1fbec428e5da69310202dff4990cc6a42553b192119039eecbca7
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbUSDC,7.679398,2026-02-05T15:52:48.000Z,0xc4db761b5d17f05b9d339db2b20504ca3e9ccf9244130134f0f1b992e3c547de
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,144.127603,2026-02-05T22:28:36.000Z,0xb45388c5f5d8a388b95266f1f3c4e472b1a07b274056450f40241208abf1781f
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbUSDC,SUSHI,75.316501,2026-02-05T15:34:34.000Z,0x9ab247e5f4db5aad90ebfe151bc4b2be15de851db16c4c86c758bc29471c6294
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbUSDT,352.998207,2026-02-05T20:33:57.000Z,0x77a5041f8d805370315878dfbf271822a79751b55bbdf98f220ca61d5aaffae0
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDT,32.428420,2026-02-05T08:07:33.000Z,0x257b6688e909afa1f44d8627c81efa2a1a260d3c2c37ea4b65e4d3fe38a4e275
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,308.405781,2026-02-05T21:05:42.000Z,0xbf23e3dc6d40b57f65426cfbdf1240ca5c7f512c4cd6164e5013b87a5968af9f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,MORPHO,vbETH,11.579380,2026-02-05T21:04:21.000Z,0x685beddc8ea7f92dc30d02a2207963e24a3e46cb1001fff8699a1d1454fffa2b
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,6.180640,2026-02-05T15:28:51.000Z,0xde235673f97d478bb0ad69e2c4d88df0941bd75321ed3b813040a7d29b75e72e
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,vbUSDC,vbETH,173.509589,2026-02-05T20:49:40.000Z,0x5b098470ddd571dafa50154834c54d913ffaa8c94f690f68770a03a94db3f33e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,4.367717,2026-02-05T12:11:45.000Z,0x350f5c01fef796dce3972513b6dc56e378d0acf34a0f37b37edf330d606b8936
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,6.398885,2026-02-05T21:19:01.000Z,0x25d06dbceca9224acedc96b747d09c3be4430a280579585f6eeda0f901ed8b8e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,1.991670,2026-02-05T14:51:38.000Z,0xab90953dbc7d541c299c446b628461d7ca904bf2069622a0bb39c05d4ef67dd0
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,AUSD,vbUSDC,0.098813,2026-02-05T17:43:15.000Z,0x654dcda10feab5f7e97773d3f8300ff695fb6656bea0363a6a02f9f8e8135883
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,320.638139,2026-02-05T20:52:24.000Z,0xcd5e44a62b306737bd8a47a7ea36f9aacfb3b91c2231368e62c742b389a0d808
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbUSDC,4.387083,2026-02-05T05:41:24.000Z,0xa8162abf2928b35d52f117a7d12ab9b7a3502903b8267af718151069289270bb
CLASSIC,0xfbaf761b24545e75b4dcf0e51f5cd8feae82724f,KAI,vbWBTC,19.264178,2026-02-05T17:51:37.000Z,0x913ef8a8c21c0ca14b3ae5df6fea5749226548e20107f98412783a155ee531c2
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDT,vbUSDC,173.919392,2026-02-05T20:37:08.000Z,0x69990511e57429bfa58274e824459ff8bfdee4ce006cf0ebbc89f59bf3ee0498
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,5.273213,2026-02-05T20:21:53.000Z,0x89959610f4f54af5ec14a5235890e5bdaac4c6f3bda4d96e5c3b39215cdea302
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDC,20.784477,2026-02-05T22:19:26.000Z,0x0c584d0b0916806f875b3262ca6afd721fff0a5abd9df61e50f4a398b5075f0f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,172.462064,2026-02-05T22:17:07.000Z,0xd37efc6ccbfeb7ae45660dbf754dfc2ca6ddf975cf6f15a2e9a00d3c6214a575
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,2.344110,2026-02-05T13:27:00.000Z,0xffb42fc58100eef7619be4a9f3d1b4108f4ecc76508f9a630382a400ae3cfc37
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbETH,139.708104,2026-02-05T17:12:20.000Z,0x8dac17b6394f97775811cf2d399f3f75c2398e0a6a1bda92d2cb68dcbe64d1fa
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,468.671481,2026-02-05T20:33:05.000Z,0x392a1d6f96373f4caa340482923bf46103ca7d56c7e241747a76a1dbaa3f6105
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,242.942201,2026-02-05T21:52:44.000Z,0xda0f9775f8373b58030a1d71e7c1b7ffbe3640f0ba2d24ccf0b58f6c3984e544
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,KAI,vbUSDC,1.994072,2026-02-05T08:26:29.000Z,0xd0add77cc9f6c966ce9a213184488d2cc9b94a855b3ee94667a939c3b0e6d309
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,20.212501,2026-02-05T17:49:01.000Z,0xc90bf8b899b84627f7dae10c495918f933054af62904a9eb9179c54288956e9e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,uSOL,29.959316,2026-02-05T10:06:50.000Z,0xc08fb167644df012ea6f833fa3440e43c4a9d668a3260e8f6865bca0218b403e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,8.202534,2026-02-05T20:25:36.000Z,0xa0ac779a3fe958ba675578c6863ed6af4f15cb4834c0977a5e07c031685a395f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,uSOL,vbETH,110.549225,2026-02-05T04:03:01.000Z,0xae6fb539323a3a51c3caae9c46db405bc77987d0fe7ce9f5be7866c2a2a82055
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDT,vbUSDC,520.996666,2026-02-05T21:42:45.000Z,0xc86e5defc82201669e2bcf5a7cf05b3956c52b26c44e8579814066ca3c9c017a
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,2.561286,2026-02-05T10:44:55.000Z,0x9cdd3c0fb422ae3b86980061cb38dda59a942a0832cab36807d68b3abaa130c6
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,MORPHO,15.352336,2026-02-05T17:57:36.000Z,0x97d782549d05bad5dbc38c7703904bb51115fef566b8239f8af26a34b6ef9495
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,vbUSDC,vbWBTC,0.927854,2026-02-05T20:32:45.000Z,0x9d24f7057798bd4db064a2444f283e3fedaa25f149ffb723f46752c745d94926
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,1.995479,2026-02-05T02:58:59.000Z,0x108ebee22640b29e8a7a8ebae669e5087ad56a2b8ff66ed92ddc637fe9acccc3
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbETH,30.925843,2026-02-05T23:21:17.000Z,0x44618831abae95cba40da570f4325db1cdfd818b0044cb01abdded38ffac0f1d
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbETH,7.648966,2026-02-05T14:41:51.000Z,0xdac6b57304bb6b76162727b89231bcfc3fd5ad1918207262a3348a2fb73e70d0
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDT,vbUSDC,697.719446,2026-02-05T22:45:40.000Z,0x09b0ad0baef4a8ef9e357efda8f2ed757617642cdcbdd7881cec8c18b2391e10
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,vbUSDT,vbETH,109.843305,2026-02-05T19:52:46.000Z,0x2813dee17f50205298f362bc535acdb0274f218cef9cac5d68bc2aeb08b60d15
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbUSDC,vbUSDT,0.018666,2026-02-05T20:36:32.000Z,0x329ae389c3f8c220847d5593e710493ac8161e6aa25312993b961fe6b5a9c091
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbETH,38.388601,2026-02-05T17:16:46.000Z,0xa8e58e6fb7d72ba05800ebfd9eb9c4325500e05b0f0a8aa979042ce4005ff88f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,POL,vbETH,108.222503,2026-02-05T21:48:55.000Z,0xa317d20c47ee52fa6cdee39d7882bb9d62d1f121a54a24341501840936f2e3d6
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,KAI,vbUSDC,144.037132,2026-02-05T21:04:44.000Z,0x6fbb864eb8f74871e2e3d5ff20e15360dcb3e7181a893d66221872414804196a
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,POL,4.368859,2026-02-05T17:52:56.000Z,0x4f6557ac522909141cdcb52b8d5342232c9852cfb99d01f49e4ca7f0aebce6df
CLASSIC,0xe8d579973db8e95e8ff0f5ce41b373ed10858ac2,vbUSDC,vbETH,346.558649,2026-02-05T22:26:05.000Z,0xcec93f5971c308c2e1e8298ff05f491629c8f674d0626dd6c7d72bc684eb7bb4
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbETH,SUSHI,2.908895,2026-02-05T16:50:27.000Z,0x6bcca0e8947ebdf77a0ebde2430a5e7213b1c12797e717ad75630568112011ef
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,POL,72.779852,2026-02-05T19:58:38.000Z,0x80cef8d33274a7677aea41e5b4554cad3c3a51831e531eecc8c86bd76372be78
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,134.980825,2026-02-05T02:30:55.000Z,0xe385d6d06b96800faaa38ba9b4977f02f630d447fff58c3a739ddbeafeefd7b9
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,198.482885,2026-02-05T21:38:57.000Z,0x28fe9def2206ded5562e465eaba6d1dc7c1337c0deccb3083c977f9ca8e0bf66
CLASSIC,0xc3ee337b591385a7e64c69b68e63c35af3f8ca4d,vbETH,vbUSDC,499.151607,2026-02-05T18:07:17.000Z,0x38805f3017e22dbf761e331a40d6d661cfdbb24deaa63aa33f405a6dbca96f59
CLASSIC,0xfbaf761b24545e75b4dcf0e51f5cd8feae82724f,SUSHI,vbETH,97.116695,2026-02-05T10:51:31.000Z,0x3cfd8aef0eb3c87e047a0db2e0f09cb7b8a024c626aa79634c79a44f502ef60f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbETH,80.797772,2026-02-05T23:06:04.000Z,0x4996e5b74e55b2daefb36bab6f7adaad783d3515d54cc075838ff77b3a7c3637
CLASSIC,0xe89aab725a2b2c0656248dcccc894a04661be55a,vbUSDC,KAI,100.998479,2026-02-05T18:32:47.000Z,0x164b5300a26598e1b9e720eb9032475c02e1bd2bae064b7d3c3e6bc632fffc48
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,68.967289,2026-02-05T20:52:52.000Z,0x2361f372cfaceb4b2a32f8df5123d46fa3f632fb2f884bb1ef1e5538f3fca1cd
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,SUSHI,vbUSDC,2.361726,2026-02-05T12:26:23.000Z,0x94f6b863316a850f5a18ca18d5ea30df3b3267dbeac78c2cdc8651669725afce
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,KAI,vbWBTC,142.164368,2026-02-05T20:15:44.000Z,0x77556dcbe86123c273f31f7c5a06342b669700c00e4244762847b66985db98b9
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDT,138.044116,2026-02-05T15:50:26.000Z,0xe131d48dafab40863b09a0dfc46e60764bf79e9c880afecb99667924149c52f4
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,4.020555,2026-02-05T21:36:19.000Z,0x673a98d9fbd91937d2a269f5f887a6c10c7d763d70e9202b6fb44bffd2694ffd
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,AUSD,vbUSDC,2.254674,2026-02-05T02:35:25.000Z,0xf42592f490e9b5b1fd2dd2ad968a5fbbf23e924ec8bf3bafb32ce55b9da60903
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,780.243302,2026-02-05T23:00:06.000Z,0xbd87ce1decd5db1badb46c16b97afa9c2aafd901cdfea1dc19a4b33bab84e40e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,664.871928,2026-02-05T20:23:02.000Z,0x282f941bdf837404d0f9474c8874eefc2dc755efe58ad5755d912ecf10f44e86
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDT,55.043759,2026-02-05T15:30:14.000Z,0x6b65191420def0cb790f1ef287b24fdd99498c6a94ea81c09b3f881ea314ae20
CLASSIC,0xc3ee337b591385a7e64c69b68e63c35af3f8ca4d,vbETH,vbUSDC,49.924082,2026-02-05T07:01:47.000Z,0x5b5a9131aae872d4ee3d751ad2c729b080ffd08bce55cc968b414b2e95088b75
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbUSDT,308.574496,2026-02-05T21:59:04.000Z,0xab366b797d8ccdbfbb8ecbd3dbc22366bab63353366eccc793a9eb4764c4cabe
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbWBTC,vbUSDC,279.221957,2026-02-05T21:25:35.000Z,0xf20b109f8c7ffd36ca949e6a37422bcb742eda9435eafc1762a894dff4cf569c
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,POL,282.800616,2026-02-05T19:14:02.000Z,0x52d5774112449eb153a888c3ef7a0550a88b598ebde96f67dd4aa3e660bfc35f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,uSOL,JitoSOL,22.388776,2026-02-05T00:37:21.000Z,0xdc2c7331fde398169667315f1a6925191c51129c66955833ae80d15738aa1897
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbETH,202.513844,2026-02-05T21:15:47.000Z,0x89b4f7381d7c2df9a730a8cf26b513362e2482eaf21b51ca745841000a1206e1
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,1.999566,2026-02-05T04:55:00.000Z,0xc5c40d01b74d15b318335a64fc3198662ca29b641149a3ea1ea57aa973054b37
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,vbUSDC,431.815344,2026-02-05T22:35:31.000Z,0xb761373926caf09a8efd37cb8b421c4f12cda819c6a7be36d103aa0b7bf1563f
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,uSOL,18.014174,2026-02-05T15:12:14.000Z,0x4da7b5d0c8c2d6af6e5d0a937378cfd107cd61c98178065b6e24e17737beba87
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,10.009452,2026-02-05T01:40:57.000Z,0xeaa4e1e76b58785da313c78a62224193ee5f24cb641fa4fec933224d1cdb08ab
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,1.991713,2026-02-05T15:54:50.000Z,0x731fd82d54698bfcb4fbad8804fe63f38fd8d91c45a3e8aaa861548baf433861
CLASSIC,0xccb28b856ab122aab6a8333540cc5be92ebb6a31,vbUSDC,vbETH,22.260848,2026-02-05T23:45:28.000Z,0x7c88b04b158e323b33385ce6a688b0e506e00394d962916c73bc6d74590ca6fa
CLASSIC,0x2c7e4c18a7ae7f361f904b0d51d4ee3c64896fee,vbUSDC,vbUSDT,0.018200,2026-02-05T19:59:37.000Z,0x3cec70d42b2f18a61703ec2c1d22f2af8429dec2ad1ad09fc13c7fc4440a4ce1
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,148.586503,2026-02-05T21:02:16.000Z,0x5b091eaec6ba4189e27fa406f0f29d8e41e856073dc4c9d50341df51f920762e
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,POL,vbETH,95.880998,2026-02-05T20:39:29.000Z,0xae868fa17d51d06911c079dcbade7d0c9148d4b555fd150593ff4cdcb4973dca
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbUSDT,44.175985,2026-02-05T19:03:12.000Z,0x6e2a82f2dbb4981936841711a786ae7f293b7e26b666916c030aa1eefeea39cf
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbUSDC,409.414865,2026-02-05T23:20:25.000Z,0xe2b1a10dbc2019f0086ad0c57cb125d1b80ff0405818d232a8741b171af949b4
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,vbWBTC,365.237550,2026-02-05T01:40:51.000Z,0x269d9f202412b662dc0fed87b0db754eb5c9299be1f5195e28007abde428675e
CLASSIC,0xca2f1923200e4cef4df0d478a9aea6331a37fae5,KAI,vbWBTC,527.531622,2026-02-05T23:53:09.000Z,0x7113c9321641340eece7cb1ef3f61530e5072a0ae877efe017828dbb2cef1dd0
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,SUSHI,4.927887,2026-02-05T20:42:42.000Z,0xfe5224cc3ad205fc7fe73e3c915d921cfeeffc792314d39a128250c2cbe5aad6
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,SUSHI,2.552450,2026-02-05T06:16:37.000Z,0x7e4ac5b538ecf21afe2a74ead7bb1fec69d52473550be31f6ba99f7be5c438da
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDT,vbETH,45.671145,2026-02-05T20:22:28.000Z,0x8af0677cd2404f195633a0e0875730662a4aa9544292e7351ea2b45fd76a7624
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbETH,uSOL,19.273414,2026-02-05T10:05:36.000Z,0xc4893d785c53e068847d4e86a0a6cc6c24bbb41f2c2a3efcc23c61d5d5778e94
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,KAI,vbWBTC,71.802459,2026-02-05T14:55:24.000Z,0x45ca01791a59f6260a5bcba1ce61247c98441e40e2a85de9c061d310f98e1913
CLASSIC,0xc36024094cc581092708b540371f75d5eec7dd11,vbUSDC,KAI,10.881340,2026-02-05T15:10:43.000Z,0xc3b71f3beb27041a1ac063ddfda3118e868cdeb3e46d79dca843fbf7a99a429f
